ID,PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,DISTRICT_C,SHAPE_LENG,SHAPE_AREA,OBJECTID_1,OBJECTID,AREA,PERIMETER,LCODE_GEN,SQKM,REC_NUM_1,Elev_min,Elev_max,Slope_med,Relief_med,linkfield,Landform,Parent_Mat,Dominant_S,CODE,NAME,Shape_Leng_2,Shape_Le_1,Shape_Area_2
46006,5,GULMI,Gaunpalika,Kaligandaki,46,58943.60998160000,101012526.39700001478,488,488,0.00315900000,0.66165900000,"11",34.45000000000,488,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",67133.84519610000,0.64757350508,0.00316096113
46007,5,GULMI,Gaunpalika,Madane,46,61181.81456590000,94520948.43000000715,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
46007,5,GULMI,Gaunpalika,Madane,46,61181.81456590000,94520948.43000000715,332,332,0.00169200000,0.34633900000,"11",18.39800000000,332,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",35290.22375850000,0.33745122504,0.00169011489
46007,5,GULMI,Gaunpalika,Madane,46,61181.81456590000,94520948.43000000715,358,358,0.00176300000,0.52829300000,"11",19.17800000000,358,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",53865.58360060000,0.51770241856,0.00176718257
46007,5,GULMI,Gaunpalika,Madane,46,61181.81456590000,94520948.43000000715,384,384,0.00115800000,0.79763600000,"9",12.60100000000,384,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,82346.37847830000,0.78243343613,0.00116552084
46008,5,GULMI,Gaunpalika,Malika,46,55758.29601320000,92491401.71400000155,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
46008,5,GULMI,Gaunpalika,Malika,46,55758.29601320000,92491401.71400000155,384,384,0.00115800000,0.79763600000,"9",12.60100000000,384,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,82346.37847830000,0.78243343613,0.00116552084
46009,5,GULMI,Nagarpalika,Musikot,46,84731.75258340000,114764457.30300000310,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
46009,5,GULMI,Nagarpalika,Musikot,46,84731.75258340000,114764457.30300000310,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
46009,5,GULMI,Nagarpalika,Musikot,46,84731.75258340000,114764457.30300000310,379,379,0.00207800000,0.65026600000,"11",22.62500000000,379,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",65856.68659890002,0.63298287227,0.00207554557
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,379,379,0.00207800000,0.65026600000,"11",22.62500000000,379,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",65856.68659890002,0.63298287227,0.00207554557
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,384,384,0.00115800000,0.79763600000,"9",12.60100000000,384,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,82346.37847830000,0.78243343613,0.00116552084
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,411,411,0.00103200000,0.39456800000,"11",11.23300000000,411,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",39508.30511570000,0.38422481735,0.00102535768
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,429,429,0.00318000000,2.38715000000,"11",34.66400000000,429,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",240597.72315899999,2.29694360230,0.00320091791
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,432,432,0.00111500000,0.49905300000,"11",12.15300000000,432,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",51005.91530760000,0.48585561767,0.00110425737
46010,5,GULMI,Nagarpalika,Resunga,46,64250.64362980000,83768100.05149999261,453,453,0.00120700000,0.61564700000,"11",13.15600000000,453,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",62360.15400570000,0.59810636903,0.00120383681
46011,5,GULMI,Gaunpalika,Ruru,46,39853.31577830000,67363387.94269999862,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
46011,5,GULMI,Gaunpalika,Ruru,46,39853.31577830000,67363387.94269999862,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
46011,5,GULMI,Gaunpalika,Ruru,46,39853.31577830000,67363387.94269999862,455,455,0.00767900000,3.20875000000,"11",83.71400000000,455,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",284871.98622399999,2.72944727377,0.00856063460
46012,5,GULMI,Gaunpalika,Satyawati,46,59393.92819780000,115927845.20999999344,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
46012,5,GULMI,Gaunpalika,Satyawati,46,59393.92819780000,115927845.20999999344,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
46012,5,GULMI,Gaunpalika,Satyawati,46,59393.92819780000,115927845.20999999344,455,455,0.00767900000,3.20875000000,"11",83.71400000000,455,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",284871.98622399999,2.72944727377,0.00856063460
46012,5,GULMI,Gaunpalika,Satyawati,46,59393.92819780000,115927845.20999999344,488,488,0.00315900000,0.66165900000,"11",34.45000000000,488,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",67133.84519610000,0.64757350508,0.00316096113
46012,5,GULMI,Gaunpalika,Satyawati,46,59393.92819780000,115927845.20999999344,490,490,0.00168800000,0.31219600000,"11",18.40500000000,490,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",31270.19602000000,0.30653836161,0.00169050142
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,488,488,0.00315900000,0.66165900000,"11",34.45000000000,488,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",67133.84519610000,0.64757350508,0.00316096113
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,494,494,0.00171600000,0.54975600000,"12",18.71200000000,494,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,55532.98675570000,0.53415765875,0.00171635156
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,518,518,0.00524900000,2.37710500000,"11",57.28300000000,518,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",239031.72884299999,2.29778760422,0.00524654972
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,528,528,0.00135000000,0.44374600000,"11",14.73000000000,528,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",45249.91085410000,0.43127356605,0.00134703808
47001,5,PALPA,Gaunpalika,Bagnaskali,47,53345.12886490000,84164913.45110000670,542,542,0.00283600000,0.71448100000,"9",30.96700000000,542,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,71951.14293269999,0.69614200881,0.00284474542
47002,5,PALPA,Gaunpalika,Mathagadhi,47,100513.06849000001,215490437.01900002360,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47002,5,PALPA,Gaunpalika,Mathagadhi,47,100513.06849000001,215490437.01900002360,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
47002,5,PALPA,Gaunpalika,Mathagadhi,47,100513.06849000001,215490437.01900002360,542,542,0.00283600000,0.71448100000,"9",30.96700000000,542,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,71951.14293269999,0.69614200881,0.00284474542
47002,5,PALPA,Gaunpalika,Mathagadhi,47,100513.06849000001,215490437.01900002360,560,560,0.00251100000,0.79080200000,"11",27.42300000000,560,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",79896.96655480000,0.77117074420,0.00251520417
47003,5,PALPA,Gaunpalika,Nisdi,47,96980.97810680000,194505356.96700003743,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47003,5,PALPA,Gaunpalika,Nisdi,47,96980.97810680000,194505356.96700003743,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
47003,5,PALPA,Gaunpalika,Nisdi,47,96980.97810680000,194505356.96700003743,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
47003,5,PALPA,Gaunpalika,Nisdi,47,96980.97810680000,194505356.96700003743,535,535,0.00164100000,0.42245300000,"11",17.90900000000,535,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",42445.07734490000,0.41372835764,0.00165403343
47003,5,PALPA,Gaunpalika,Nisdi,47,96980.97810680000,194505356.96700003743,550,550,0.00102300000,0.28869300000,"11",11.16900000000,550,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",29188.27889370000,0.28195704146,0.00101769004
47003,5,PALPA,Gaunpalika,Nisdi,47,96980.97810680000,194505356.96700003743,571,571,0.07345800000,10.60986500000,"4",803.74200000000,571,75,982,2.20000000000,25,4,LV,UF1,CMg,UF1,"Fluvial, calcareous",1087129.43234999990,10.42694191510,0.07510823395
47004,5,PALPA,Gaunpalika,Purbakhola,47,86406.83496180002,138045530.34799998999,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47004,5,PALPA,Gaunpalika,Purbakhola,47,86406.83496180002,138045530.34799998999,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
47004,5,PALPA,Gaunpalika,Purbakhola,47,86406.83496180002,138045530.34799998999,550,550,0.00102300000,0.28869300000,"11",11.16900000000,550,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",29188.27889370000,0.28195704146,0.00101769004
47004,5,PALPA,Gaunpalika,Purbakhola,47,86406.83496180002,138045530.34799998999,560,560,0.00251100000,0.79080200000,"11",27.42300000000,560,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",79896.96655480000,0.77117074420,0.00251520417
47005,5,PALPA,Gaunpalika,Rainadevi Chhahara,47,95552.88736490000,175889151.79800000787,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47005,5,PALPA,Gaunpalika,Rainadevi Chhahara,47,95552.88736490000,175889151.79800000787,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
47005,5,PALPA,Gaunpalika,Rainadevi Chhahara,47,95552.88736490000,175889151.79800000787,518,518,0.00524900000,2.37710500000,"11",57.28300000000,518,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",239031.72884299999,2.29778760422,0.00524654972
47006,5,PALPA,Gaunpalika,Rambha,47,68802.75285760000,94120868.78730000556,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47006,5,PALPA,Gaunpalika,Rambha,47,68802.75285760000,94120868.78730000556,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
47006,5,PALPA,Gaunpalika,Rambha,47,68802.75285760000,94120868.78730000556,456,456,0.01853000000,3.12017000000,"12",202.05700000000,456,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,315515.23239899997,3.04375650781,0.01852993436
47006,5,PALPA,Gaunpalika,Rambha,47,68802.75285760000,94120868.78730000556,542,542,0.00283600000,0.71448100000,"9",30.96700000000,542,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,71951.14293269999,0.69614200881,0.00284474542
47006,5,PALPA,Gaunpalika,Rambha,47,68802.75285760000,94120868.78730000556,560,560,0.00251100000,0.79080200000,"11",27.42300000000,560,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",79896.96655480000,0.77117074420,0.00251520417
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,456,456,0.01853000000,3.12017000000,"12",202.05700000000,456,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,315515.23239899997,3.04375650781,0.01852993436
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,491,491,0.00406000000,1.14173400000,"11",44.29200000000,491,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",114635.69644499999,1.11246694159,0.00404330716
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,525,525,0.00122700000,0.24576700000,"10",13.39200000000,525,309,1763,8.70000000000,97,10,LP,UF2,LVx,UF2,Fluvial non calcareous,24815.42649080000,0.24254357970,0.00122756977
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,530,530,0.00105700000,0.27371000000,"10",11.53100000000,530,309,1763,8.70000000000,97,10,LP,UF2,LVx,UF2,Fluvial non calcareous,27569.82194470000,0.27057211282,0.00105337486
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,533,533,0.00092000000,0.23163300000,"10",10.04300000000,533,309,1763,8.70000000000,97,10,LP,UF2,LVx,UF2,Fluvial non calcareous,23594.15485460000,0.22821540805,0.00092404641
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,535,535,0.00164100000,0.42245300000,"11",17.90900000000,535,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",42445.07734490000,0.41372835764,0.00165403343
47007,5,PALPA,Nagarpalika,Rampur,47,86170.61393789999,123334081.98199997842,550,550,0.00102300000,0.28869300000,"11",11.16900000000,550,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",29188.27889370000,0.28195704146,0.00101769004
47008,5,PALPA,Gaunpalika,Ribdikot,47,78045.45466530000,124551312.33699999750,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47008,5,PALPA,Gaunpalika,Ribdikot,47,78045.45466530000,124551312.33699999750,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
47008,5,PALPA,Gaunpalika,Ribdikot,47,78045.45466530000,124551312.33699999750,518,518,0.00524900000,2.37710500000,"11",57.28300000000,518,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",239031.72884299999,2.29778760422,0.00524654972
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,297,297,0.01613400000,6.26860400000,"9",175.91900000000,297,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,639500.42766000004,6.16820242533,0.01606715057
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,490,490,0.00168800000,0.31219600000,"11",18.40500000000,490,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",31270.19602000000,0.30653836161,0.00169050142
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,494,494,0.00171600000,0.54975600000,"12",18.71200000000,494,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,55532.98675570000,0.53415765875,0.00171635156
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,518,518,0.00524900000,2.37710500000,"11",57.28300000000,518,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",239031.72884299999,2.29778760422,0.00524654972
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,528,528,0.00135000000,0.44374600000,"11",14.73000000000,528,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",45249.91085410000,0.43127356605,0.00134703808
47009,5,PALPA,Nagarpalika,Tansen,47,76453.63743370000,109798235.21799999475,542,542,0.00283600000,0.71448100000,"9",30.96700000000,542,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,71951.14293269999,0.69614200881,0.00284474542
47010,5,PALPA,Gaunpalika,Tinau,47,101091.66259700000,201995588.23400002718,244,244,0.54597400000,50.27996700000,"12",5946.07100000000,244,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,5101442.33040999994,49.13484452990,0.54618267220
47010,5,PALPA,Gaunpalika,Tinau,47,101091.66259700000,201995588.23400002718,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
47010,5,PALPA,Gaunpalika,Tinau,47,101091.66259700000,201995588.23400002718,518,518,0.00524900000,2.37710500000,"11",57.28300000000,518,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",239031.72884299999,2.29778760422,0.00524654972
47010,5,PALPA,Gaunpalika,Tinau,47,101091.66259700000,201995588.23400002718,542,542,0.00283600000,0.71448100000,"9",30.96700000000,542,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,71951.14293269999,0.69614200881,0.00284474542
48001,5,PARASI,Nagarpalika,Bardaghat,48,91621.02747840001,178478263.85400000215,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
48001,5,PARASI,Nagarpalika,Bardaghat,48,91621.02747840001,178478263.85400000215,571,571,0.07345800000,10.60986500000,"4",803.74200000000,571,75,982,2.20000000000,25,4,LV,UF1,CMg,UF1,"Fluvial, calcareous",1087129.43234999990,10.42694191510,0.07510823395
48001,5,PARASI,Nagarpalika,Bardaghat,48,91621.02747840001,178478263.85400000215,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48001,5,PARASI,Nagarpalika,Bardaghat,48,91621.02747840001,178478263.85400000215,627,627,0.01803900000,1.91225100000,"3",197.41100000000,627,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,196163.49771699999,1.86834807883,0.01803895419
48002,5,PARASI,Gaunpalika,Palhi Nandan,48,37242.34532790000,44668780.08240000159,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48003,5,PARASI,Gaunpalika,Pratappur,48,47450.28533380000,71121376.41699999571,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48003,5,PARASI,Gaunpalika,Pratappur,48,47450.28533380000,71121376.41699999571,627,627,0.01803900000,1.91225100000,"3",197.41100000000,627,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,196163.49771699999,1.86834807883,0.01803895419
48004,5,PARASI,Nagarpalika,Ramgram,48,74837.76702119999,93896669.59170000255,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48004,5,PARASI,Nagarpalika,Ramgram,48,74837.76702119999,93896669.59170000255,627,627,0.01803900000,1.91225100000,"3",197.41100000000,627,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,196163.49771699999,1.86834807883,0.01803895419
48005,5,PARASI,Gaunpalika,Sarawal,48,72818.92352560000,73193624.91609999537,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
48005,5,PARASI,Gaunpalika,Sarawal,48,72818.92352560000,73193624.91609999537,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48005,5,PARASI,Gaunpalika,Sarawal,48,72818.92352560000,73193624.91609999537,627,627,0.01803900000,1.91225100000,"3",197.41100000000,627,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,196163.49771699999,1.86834807883,0.01803895419
48006,5,PARASI,Nagarpalika,Sunwal,48,81600.13957780000,173522198.05500000715,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
48006,5,PARASI,Nagarpalika,Sunwal,48,81600.13957780000,173522198.05500000715,599,599,0.00821800000,0.88768000000,"3",89.86100000000,599,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,91324.85870159999,0.86799542710,0.00822273868
48006,5,PARASI,Nagarpalika,Sunwal,48,81600.13957780000,173522198.05500000715,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48006,5,PARASI,Nagarpalika,Sunwal,48,81600.13957780000,173522198.05500000715,627,627,0.01803900000,1.91225100000,"3",197.41100000000,627,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,196163.49771699999,1.86834807883,0.01803895419
48007,5,PARASI,Gaunpalika,Susta,48,61589.11538130000,91229312.44169999659,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
48007,5,PARASI,Gaunpalika,Susta,48,61589.11538130000,91229312.44169999659,626,626,0.03882100000,2.51847800000,"2",425.05800000000,626,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,250413.99149600000,2.40566958510,0.03971933465
48007,5,PARASI,Gaunpalika,Susta,48,61589.11538130000,91229312.44169999659,627,627,0.01803900000,1.91225100000,"3",197.41100000000,627,70,952,1.70000000000,17,3,LF,UF2,PHc,UF2,Fluvial non calcareous,196163.49771699999,1.86834807883,0.01803895419
48007,5,PARASI,Gaunpalika,Susta,48,61589.11538130000,91229312.44169999659,702,702,0.00133000000,0.20559300000,"2",14.58200000000,702,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,21445.17325140000,0.20411565393,0.00132459617
48007,5,PARASI,Gaunpalika,Susta,48,61589.11538130000,91229312.44169999659,709,709,0.00106300000,0.14348700000,"1",11.64800000000,709,57,952,1.10000000000,11,1,LV,UF1,FLc,UF1,"Fluvial, calcareous",15278.99630720000,0.14292514936,0.00106401671
49001,5,RUPANDEHI,Upamahanagarpalika,Butwal,49,64843.84827320000,101612992.18000000715,442,442,0.22344600000,8.73849300000,"8",2440.62300000000,442,95,1943,26.60000000000,222,8,TH,SC2,RGd,SC2,"Sandstone, greywacke, arkose",889738.97107500001,8.63615501250,0.22337395556
49001,5,RUPANDEHI,Upamahanagarpalika,Butwal,49,64843.84827320000,101612992.18000000715,596,596,0.00365200000,0.48539600000,"2",39.92900000000,596,58,349,1.00000000000,8,2,LP,UF2,GLe,UF2,Fluvial non calcareous,49748.35490580000,0.47487295678,0.00367629282
