Province     , District         , Crop     , Area_Ha, Production_Mt, Yield_MtHa, Year_BS, Year_AD
KARNALI      , JAJARKOT         , Wheat    , 10432.0, 26080.0      , 2.5       , 2078/79, 2021/22
KARNALI      , DAILEKH          , Maize    , 18680.0, 55880.0      , 2.99      , 2078/79, 2021/22
KARNALI      , DAILEKH          , Wheat    , 13710.0, 33801.0      , 2.47      , 2078/79, 2021/22
KARNALI      , SURKHET          , Maize    , 13252.0, 46756.0      , 3.53      , 2078/79, 2021/22
KARNALI      , SURKHET          , Wheat    , 12191.0, 42354.0      , 3.47      , 2078/79, 2021/22
SUDURPASHCHIM, BAJURA           , Maize    , 3293.0 , 4850.0       , 1.47      , 2078/79, 2021/22
SUDURPASHCHIM, BAJURA           , Wheat    , 10450.0, 15675.0      , 1.5       , 2078/79, 2021/22
SUDURPASHCHIM, BAJHANG          , Maize    , 4050.0 , 6599.0       , 1.63      , 2078/79, 2021/22
SUDURPASHCHIM, BAJHANG          , Wheat    , 10927.0, 21944.0      , 2.01      , 2078/79, 2021/22
SUDURPASHCHIM, DARCHULA         , Maize    , 5530.0 , 15401.0      , 2.78      , 2078/79, 2021/22
SUDURPASHCHIM, DARCHULA         , Wheat    , 5962.0 , 9658.0       , 1.62      , 2078/79, 2021/22
SUDURPASHCHIM, ACHHAM           , Maize    , 6688.0 , 20714.0      , 3.1       , 2078/79, 2021/22
SUDURPASHCHIM, ACHHAM           , Wheat    , 14730.0, 24676.0      , 1.68      , 2078/79, 2021/22
SUDURPASHCHIM, DOTI             , Maize    , 3998.0 , 12038.0      , 3.01      , 2078/79, 2021/22
SUDURPASHCHIM, DOTI             , Wheat    , 14302.0, 28162.0      , 1.97      , 2078/79, 2021/22
SUDURPASHCHIM, BAITADI          , Maize    , 10864.0, 32078.0      , 2.95      , 2078/79, 2021/22
SUDURPASHCHIM, BAITADI          , Wheat    , 15400.0, 24122.0      , 1.57      , 2078/79, 2021/22
SUDURPASHCHIM, DADELDHURA       , Maize    , 3810.0 , 11430.0      , 3.0       , 2078/79, 2021/22
SUDURPASHCHIM, DADELDHURA       , Wheat    , 8744.0 , 23905.0      , 2.73      , 2078/79, 2021/22
SUDURPASHCHIM, KAILALI          , Maize    , 6130.0 , 21289.0      , 3.47      , 2078/79, 2021/22
SUDURPASHCHIM, KAILALI          , Wheat    , 34944.0, 125252.0     , 3.58      , 2078/79, 2021/22
SUDURPASHCHIM, KANCHANPUR       , Maize    , 3250.0 , 11534.0      , 3.55      , 2078/79, 2021/22
SUDURPASHCHIM, KANCHANPUR       , Wheat    , 31355.0, 101995.0     , 3.25      , 2078/79, 2021/22
KOSHI        , TAPLEJUNG        , Millet   , 2987   , 4242         , 1.42      , 2078/79, 2021/22
KOSHI        , TAPLEJUNG        , Barley   , 269    , 405          , 1.51      , 2078/79, 2021/22
KOSHI        , TAPLEJUNG        , Buckwheat, 131    , 174          , 1.32      , 2078/79, 2021/22
KOSHI        , SANKHUWASABHA    , Millet   , 6664   , 8664         , 1.30      , 2078/79, 2021/22
KOSHI        , SANKHUWASABHA    , Barley   , 12     , 16           , 1.34      , 2078/79, 2021/22
KOSHI        , SANKHUWASABHA    , Buckwheat, 18     , 23           , 1.26      , 2078/79, 2021/22
KOSHI        , SOLUKHUMBU       , Millet   , 2105   , 2830         , 1.34      , 2078/79, 2021/22
KOSHI        , SOLUKHUMBU       , Barley   , 162    , 193          , 1.19      , 2078/79, 2021/22
KOSHI        , SOLUKHUMBU       , Buckwheat, 339    , 358          , 1.05      , 2078/79, 2021/22
KOSHI        , PANCHTHAR        , Millet   , 3738   , 6217         , 1.66      , 2078/79, 2021/22
KOSHI        , PANCHTHAR        , Barley   , 299    , 431          , 1.44      , 2078/79, 2021/22
KOSHI        , PANCHTHAR        , Buckwheat, 57     , 61           , 1.07      , 2078/79, 2021/22
KOSHI        , ILLAM            , Millet   , 1600   , 2525         , 1.58      , 2078/79, 2021/22
KOSHI        , ILLAM            , Barley   , 49     , 59           , 1.20      , 2078/79, 2021/22
KOSHI        , ILLAM            , Buckwheat, 25     , 41           , 1.64      , 2078/79, 2021/22
KOSHI        , TERHATHUM        , Millet   , 2505   , 2956         , 1.18      , 2078/79, 2021/22
KOSHI        , TERHATHUM        , Barley   , 64     , 85           , 1.33      , 2078/79, 2021/22
KOSHI        , TERHATHUM        , Buckwheat, 27     , 27           , 1.0       , 2078/79, 2021/22
KOSHI        , DHANKUTA         , Millet   , 7230   , 8759         , 1.21      , 2078/79, 2021/22
KOSHI        , DHANKUTA         , Barley   , N/A    , N/A          , N/A       , 2078/79, 2021/22
KOSHI        , DHANKUTA         , Buckwheat, 5      , 8            , 1.79      , 2078/79, 2021/22
KOSHI        , BHOJPUR          , Millet   , 5284   , 6657         , 1.26      , 2078/79, 2021/22
KOSHI        , BHOJPUR          , Barley   , 10     , 15           , 1.5       , 2078/79, 2021/22
KOSHI        , BHOJPUR          , Buckwheat, 36     , 39           , 1.08      , 2078/79, 2021/22
KOSHI        , KHOTANG          , Millet   , 22315  , 31308        , 1.40      , 2078/79, 2021/22
KOSHI        , KHOTANG          , Barley   , 341    , 522          , 1.53      , 2078/79, 2021/22
KOSHI        , KHOTANG          , Buckwheat, 622    , 734          , 1.18      , 2078/79, 2021/22
KOSHI        , OKHALDHUNGA      , Millet   , 8251   , 15378        , 1.86      , 2078/79, 2021/22
KOSHI        , OKHALDHUNGA      , Barley   , 75     , 107          , 1.43      , 2078/79, 2021/22
KOSHI        , OKHALDHUNGA      , Buckwheat, 105    , 111          , 1.06      , 2078/79, 2021/22
KOSHI        , UDAYAPUR         , Millet   , 2768   , 5147         , 1.86      , 2078/79, 2021/22
KOSHI        , UDAYAPUR         , Barley   , 29     , 43           , 1.48      , 2078/79, 2021/22
KOSHI        , UDAYAPUR         , Buckwheat, 21     , 23           , 1.07      , 2078/79, 2021/22
KOSHI        , JHAPA            , Millet   , 1000   , 1300         , 1.30      , 2078/79, 2021/22
KOSHI        , JHAPA            , Barley   , 4      , 7            , 1.75      , 2078/79, 2021/22
KOSHI        , JHAPA            , Buckwheat, 1805   , 3224         , 1.74      , 2078/79, 2021/22
KOSHI        , MORANG           , Millet   , 1531   , 1833         , 1.20      , 2078/79, 2021/22
KOSHI        , MORANG           , Barley   , N/A    , N/A          , N/A       , 2078/79, 2021/22
KOSHI        , MORANG           , Buckwheat, 245    , 255          , 1.04      , 2078/79, 2021/22
KOSHI        , SUNSARI          , Millet   , 505    , 585          , 1.16      , 2078/79, 2021/22
KOSHI        , SUNSARI          , Barley   , 14     , 22           , 1.57      , 2078/79, 2021/22
KOSHI        , SUNSARI          , Buckwheat, 299    , 380          , 1.27      , 2078/79, 2021/22
MADHESH      , SAPTARI          , Millet   , 183    , 231          , 1.26      , 2078/79, 2021/22
MADHESH      , SAPTARI          , Barley   , N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , SAPTARI          , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , SIRAHA           , Millet   , 445    , 446          , 1.0       , 2078/79, 2021/22
MADHESH      , SIRAHA           , Barley   , N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , SIRAHA           , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , DHANUSHA         , Millet   , 176    , 180          , 1.02      , 2078/79, 2021/22
MADHESH      , DHANUSHA         , Barley   , 1      , 2            , 1.5       , 2078/79, 2021/22
MADHESH      , DHANUSHA         , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , MAHOTTARI        , Millet   , N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , MAHOTTARI        , Barley   , N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , MAHOTTARI        , Buckwheat, 8      , 9            , 1.18      , 2078/79, 2021/22
MADHESH      , SARLAHI          , Millet   , 709    , 638          , 0.90      , 2078/79, 2021/22
MADHESH      , SARLAHI          , Barley   , 260    , 290          , 1.12      , 2078/79, 2021/22
MADHESH      , SARLAHI          , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , RAUTAHAT         , Millet   , 71     , 74           , 1.04      , 2078/79, 2021/22
MADHESH      , RAUTAHAT         , Barley   , 3      , 5            , 1.57      , 2078/79, 2021/22
MADHESH      , RAUTAHAT         , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , BARA             , Millet   , 76     , 88           , 1.16      , 2078/79, 2021/22
MADHESH      , BARA             , Barley   , 38     , 41           , 1.08      , 2078/79, 2021/22
MADHESH      , BARA             , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , PARSA            , Millet   , N/A    , N/A          , N/A       , 2078/79, 2021/22
MADHESH      , PARSA            , Barley   , 30     , 41           , 1.37      , 2078/79, 2021/22
MADHESH      , PARSA            , Buckwheat, N/A    , N/A          , N/A       , 2078/79, 2021/22
BAGMATI      , DOLAKHA          , Millet   , 3659.0 , 4854.0       , 1.33      , 2078/79, 2021/22
BAGMATI      , DOLAKHA          , Barley   , 136.0  , 165.0        , 1.21      , 2078/79, 2021/22
BAGMATI      , DOLAKHA          , Buckwheat, 1057.0 , 1160.0       , 1.1       , 2078/79, 2021/22
BAGMATI      , SINDHUPALCHOK    , Millet   , 17350.0, 18500.0      , 1.07      , 2078/79, 2021/22
BAGMATI      , SINDHUPALCHOK    , Barley   , 172.0  , 205.0        , 1.19      , 2078/79, 2021/22
BAGMATI      , SINDHUPALCHOK    , Buckwheat, 226.0  , 206.0        , 0.91      , 2078/79, 2021/22
BAGMATI      , RASUWA           , Millet   , 898.0  , 1032.0       , 1.15      , 2078/79, 2021/22
BAGMATI      , RASUWA           , Barley   , 243.0  , 335.0        , 1.38      , 2078/79, 2021/22
BAGMATI      , RASUWA           , Buckwheat, 21.0   , 19.0         , 0.9       , 2078/79, 2021/22
BAGMATI      , RAMECHAP         , Millet   , 4989.0 , 5690.0       , 1.14      , 2078/79, 2021/22
BAGMATI      , RAMECHAP         , Barley   , 63.0   , 85.0         , 1.35      , 2078/79, 2021/22
BAGMATI      , RAMECHAP         , Buckwheat, 20.0   , 20.0         , 0.96      , 2078/79, 2021/22
BAGMATI      , SINDHULI         , Millet   , 11700.0, 11089.0      , 0.95      , 2078/79, 2021/22
BAGMATI      , SINDHULI         , Barley   , 41.0   , 65.0         , 1.59      , 2078/79, 2021/22
BAGMATI      , SINDHULI         , Buckwheat, 644.0  , 651.0        , 1.01      , 2078/79, 2021/22
BAGMATI      , KAVRE            , Millet   , 3505.0 , 4530.0       , 1.29      , 2078/79, 2021/22
