Province,District,Crop,Area_Ha,Production_Mt,Yield_MtHa,Year_BS,Year_AD
LUMBINI,BARDIYA,Buckwheat,N/A,N/A,N/A,2080/81,2023/24
KARNALI,DOLPA,Millet,294.0,305.0,1.04,2080/81,2023/24
KARNALI,DOLPA,Buckwheat,805.0,997.0,1.24,2080/81,2023/24
KARNALI,DOLPA,Barley,325.0,312.0,0.96,2080/81,2023/24
KARNALI,MUGU,Millet,2125.0,4196.0,1.97,2080/81,2023/24
KARNALI,MUGU,Buckwheat,608.0,653.0,1.07,2080/81,2023/24
KARNALI,MUGU,Barley,512.0,910.0,1.78,2080/81,2023/24
KARNALI,HUMLA,Millet,1062.0,1125.0,1.06,2080/81,2023/24
KARNALI,HUMLA,Buckwheat,810.0,895.0,1.1,2080/81,2023/24
KARNALI,HUMLA,Barley,642.0,827.0,1.29,2080/81,2023/24
KARNALI,JUMLA,Millet,2750.0,3875.0,1.41,2080/81,2023/24
KARNALI,JUMLA,Buckwheat,95.0,98.0,1.03,2080/81,2023/24
KARNALI,JUMLA,Barley,1935.0,3515.0,1.82,2080/81,2023/24
KARNALI,KALIKOT,Millet,1255.0,1365.0,1.09,2080/81,2023/24
KARNALI,KALIKOT,Buckwheat,85.0,142.0,1.67,2080/81,2023/24
KARNALI,KALIKOT,Barley,551.0,975.0,1.77,2080/81,2023/24
KARNALI,RUKUMWEST,Millet,455.0,625.0,1.37,2080/81,2023/24
KARNALI,RUKUMWEST,Buckwheat,25.0,28.0,1.12,2080/81,2023/24
KARNALI,RUKUMWEST,Barley,310.0,510.0,1.65,2080/81,2023/24
KARNALI,SALYAN,Millet,1010.0,1210.0,1.2,2080/81,2023/24
KARNALI,SALYAN,Buckwheat,30.0,27.0,0.9,2080/81,2023/24
KARNALI,SALYAN,Barley,520.0,875.0,1.68,2080/81,2023/24
KARNALI,JAJARKOT,Millet,1305.0,1581.0,1.21,2080/81,2023/24
KARNALI,JAJARKOT,Buckwheat,31.0,45.0,1.45,2080/81,2023/24
KARNALI,JAJARKOT,Barley,479.0,685.0,1.43,2080/81,2023/24
KARNALI,DAILEKH,Millet,1950.0,2541.0,1.3,2080/81,2023/24
KARNALI,DAILEKH,Buckwheat,27.0,26.0,0.98,2080/81,2023/24
KARNALI,DAILEKH,Barley,181.0,230.0,1.27,2080/81,2023/24
KARNALI,SURKHET,Millet,1830.0,2700.0,1.48,2080/81,2023/24
KARNALI,SURKHET,Buckwheat,56.0,85.0,1.52,2080/81,2023/24
KARNALI,SURKHET,Barley,476.0,870.0,1.83,2080/81,2023/24
SUDURPASHCHIM,BAJURA,Millet,2555.0,3194.0,1.25,2080/81,2023/24
SUDURPASHCHIM,BAJURA,Buckwheat,20.0,13.0,0.65,2080/81,2023/24
SUDURPASHCHIM,BAJURA,Barley,1550.0,1829.0,1.18,2080/81,2023/24
SUDURPASHCHIM,BAJHANG,Millet,2250.0,2903.0,1.29,2080/81,2023/24
SUDURPASHCHIM,BAJHANG,Buckwheat,28.0,28.0,1.0,2080/81,2023/24
SUDURPASHCHIM,BAJHANG,Barley,2440.0,3050.0,1.25,2080/81,2023/24
SUDURPASHCHIM,DARCHULA,Millet,1215.0,1531.0,1.26,2080/81,2023/24
SUDURPASHCHIM,DARCHULA,Buckwheat,63.0,54.0,0.86,2080/81,2023/24
SUDURPASHCHIM,DARCHULA,Barley,1018.0,1212.0,1.19,2080/81,2023/24
SUDURPASHCHIM,ACHHAM,Millet,3402.0,4079.0,1.2,2080/81,2023/24
SUDURPASHCHIM,ACHHAM,Buckwheat,10.0,7.0,0.72,2080/81,2023/24
SUDURPASHCHIM,ACHHAM,Barley,391.0,395.0,1.01,2080/81,2023/24
SUDURPASHCHIM,DOTI,Millet,4350.0,5264.0,1.21,2080/81,2023/24
SUDURPASHCHIM,DOTI,Buckwheat,5.0,4.0,0.75,2080/81,2023/24
SUDURPASHCHIM,DOTI,Barley,210.0,181.0,0.86,2080/81,2023/24
SUDURPASHCHIM,BAITADI,Millet,315.0,420.0,1.33,2080/81,2023/24
SUDURPASHCHIM,BAITADI,Buckwheat,18.0,13.0,0.72,2080/81,2023/24
SUDURPASHCHIM,BAITADI,Barley,687.0,586.0,0.85,2080/81,2023/24
SUDURPASHCHIM,DADELDHURA,Millet,335.0,569.0,1.7,2080/81,2023/24
SUDURPASHCHIM,DADELDHURA,Buckwheat,2.0,1.0,0.63,2080/81,2023/24
SUDURPASHCHIM,DADELDHURA,Barley,200.0,171.0,0.85,2080/81,2023/24
SUDURPASHCHIM,KAILALI,Millet,100.0,121.0,1.21,2080/81,2023/24
SUDURPASHCHIM,KAILALI,Buckwheat,20.0,20.0,1.01,2080/81,2023/24
SUDURPASHCHIM,KAILALI,Barley,208.0,166.0,0.8,2080/81,2023/24
SUDURPASHCHIM,KANCHANPUR,Millet,N/A,N/A,N/A,2080/81,2023/24
SUDURPASHCHIM,KANCHANPUR,Barley,9.0,7.0,0.76,2080/81,2023/24
SUDURPASHCHIM,KANCHANPUR,Buckwheat,N/A,N/A,N/A,2080/81,2023/24
